hash,project,true_message,generated_message
62ae31bd8d858603d13a7596320462812b297637,PyCQA_pylint,Add a warning when an output file is updated," Update functional test expected output handling, adding error warning and line sorting for discrepancies"
3a1d71d50541a89168ec5800c0d97e16c7bf6f41,hasgeek_coaster,parseaddr is no longer fooled by an invalid address, Use regular expression for more robust email domain extraction
5264decab96cea672e7a672495190c671a680235,magicdawn_eslint-plugin-magicdawn,"rm configs, it's not working this way", Simplified configuration for 'no-module-export' rule
75f12c291e46010fceb52204df781392141c23c1,primefaces_primefaces,"Build fix - toggleRow method does not contain "":"".", Improved DataTable widget toggleRow function for better interaction consistency
9b42afd47701bb8a4c59f1a10ea648cd0640da3f,chef_chef,fix parse of packege/version/repo, Improved package detection for Paludis in Chef provider for accounts and installed-accounts packages based on repository.
d17eb033468fa7e488b6773daa3006c0a4574ee3,inukshuk_bibtex-ruby,Remove some bibtex fields from the fallback by default, Prioritize removal of specific fields from fallback type in RDF converter for improved accuracy.
aa41fe880dfc1fdbff607e3a368cc51e63873da6,alkacon_opencms-core,"CmsGalleryService: Allow for localized gallery titles.

The Title property is read with the current workplace locale to support
localized title properties, eg. Title_de and Title_en.", Added locale support for gallery title reading to improve internationalization of gallery service
570d974568bbd6534360599975aca227bdd92106,jenkinsci_jenkins,hopefully giving it a name made it easier to understand what it means, Ensure that 'item.value' is correctly interpreted as an index for template selection in 'hudson-behavior.js'.
59fcd74c929da4bfa489d69f23652292c28ece8b,cakephp_cakephp,"Improve error message.

Include previous exception.", Update MiddlewareDispatcher to improve exception message in integration testing error handling
c3dcd3a71198a0e3445f9f898ccf82e5e287bb9b,inveniosoftware-contrib_invenio-workflows,pep8: python3 compatible keys list from dict, Converted WorkflowObject.extra_data.keys() to a list for compatibility with Python 2 and 3
90898271ece58f41bf7b6941d83e6813a583ae7e,youzan_zanui-weapp,"[bugfix] Stepper: fixed when step is a decimals sometimes (#<I>)

* fixed when step is a decimals sometimes



* Update index.js"," [refactor] Stepper component range validation added (#168)
   * Added range validation to Stepper component"
670b5d4c7a3411ee161bf3e4fb65dd3ed4d1e95a,luyadev_luya,crawler update page titles even when unchanged content., Updated CrawlContainer class to update index title when page content changes
65738938b15f04ac8bb3af36631aca9c4cd08c47,klein_klein.php,Now testing <I> and <I> response codes from the <I>x routes, Added assertions for checking HTTP method not allowed error in OPTIONS request
8aa4c82c2821a54dae6b53a9762784a18169cc5c,pycontribs_pyrax,fix(setup): file() is deprecated. Use open., Updated setup.py to read pyrax/version.py using 'open' function instead of 'file'. Fixed potential issues with the file handling method.
2cc2f2fe4139e93bd0f1b741ab45583a249b2f72,influxdata_influxdb,fix(query/influxql): transpiler should not panic when a function is used with a non-variable," Added validation for the first argument of a function call in groupInfo.createCursor, ensuring it is a variable reference."
cd58c7391a257d1259d76f6b5534ff4d57628aa6,simplabs_ember-validated-form-buffer,disable sandbox on CI, Added '--no-sandbox' flag for running Chrome inside a container in headless testing
e4054a55d574108d50898f77c083a02a49fb0791,sosedoff_goodreads,Fix spec syntax to run under <I>., Modified OAuth API request spec to fetch user id from Goodreads API upon successful authorization.
0dce6b23873f3d5d2af73a32667845acddc058b7,hyperledger_indy-plenum,INDY-<I>: Corrected a method name," Renamed `is_writable` to `is_txn_writable`, now checks for valid transaction types before returning reply from ledger."
0987297c0d7ce2d42e9e37137289cf3f6383b84e,OpenTreeOfLife_peyotl,pointer to maintainer page on how to activate tests, Added link to Peyotl maintainer documentation for skipping test on non-configured systems. This change allows all users to understand the purpose of the skip and how to properly configure their system if needed.
9b92672a3295234dc14f9e25810b007fa051d5be,bolt_bolt,"Ensure ""requires"": exists before looping on its content", * Read Composer packages from composer.json for AJAX response format
27cbd05cb3c45db58fac1eaf7a088d011f2e1ff7,atomix_atomix,Reset connection leader after requests to all nodes fail.," Updated RaftProxyConnection to reset selector with provided members when no more connections are available, improving robustness in case of connection loss."
70a6ad531751a8f3444f767bb2ddfa4ceec52dcc,adhearsion_ruby_speech,Add a test to ensure default namespace is not added to SSML elements, Add test case for concatenated SSML prompts without default prefix inclusion
d1dbc96fea762360155c0cd11a988fb018c12be2,moodle_moodle,"Modified function rss_get_link() so that we ignore $userid if it is empty when
we build the path to the XML file.

We need this for RSS feeds for the data module, where it does not make sense
to generate an XML file for each user when they will all be seeing the same
feed."," Updated RSS feed generation for courses and modules, now handles user-specific feeds when provided."
5adfc6f4617d776abf553f5eec1c433cada5fd19,lxc_lxd,lxd/storage/utils: Improves error in VolumeDBCreate, lxd/storage/utils: Updates VolumeDBCreate to include project name and pool name in error message for improved traceability
56ff04f5741f6a9c6fa83f85fee89138c20687bd,saltstack_salt,"Change stream/handle to return a dict, for consistency"," Switched fileclient.py to return query handle object for chunked downloads, resolving potential out-of-memory errors when downloading large files."
6e0ecd4f8e888a4930280e4b4b9c33f932374e9b,duracloud_duracloud,fixes release <I> issue #1: text changed., Updated spaces-manager.js to display prompt for turning on streaming when no service is running against a space.
cf20ae0bafecd162137088f5c3c68aaabf52670a,toros-astro_corral,added django integration with style, Renamed `_nocorral_middleware` to `__nocorral_middleware` in `django_integration.py` for better consistency within function naming convention.
d2eca7433fedabf567f50c52203ca02b488897d9,griffindy_cookie_monster,Add a test route in the rails example that is just reading the cookies that have already been set., Added CookieMonster::Rails to ApplicationController and a new route for reading test cookie.
11c71e5f75e4b1c150a035dee69060c2ccdb2c2c,hasgeek_coaster,Don't clobber the provided name, Added check for existing name before generating it in BaseNameMixin
3271b70ff3df9ce3c6dfa7321c12ff777cc77f6f,moodle_moodle,Fixed an unquoted string (merged from stable)," Allow auth_get_userinfo function to populate user record fields if defined, for potential external data import."
0dfb5eed78ee0ddc746de8fe74af93a616a00c19,PaulHancock_Aegean,wcs_sky2pix and pix2sky replaced with wcs_world2pix and pix2world, Refactored pixel to sky conversion functions to use wcs_world2pix instead of wcs_sky2pix for consistency in x/y orientation.
0f90fe67d26b99b936763178bf4f3f6de7cfae07,jekyll_jekyll,but who will test the testers?, Add test for verifying theme's Sass load path registration
03a8d646a770cf92aec7e777c56998e5af0b0cb3,eyeseast_python-frontmatter,Don't doctest __init__ since it's just copied from readme," Removed redundant doctest calls for 'frontmatter' and 'frontmatter.default_handlers', simplifying test structure."
0f27f19c57db2846783b108ff67e23249cb99a2c,protofire_solhint,<I>-implement-warning-when-fallback-is-not-payable," Implement test case for checking if fallback function is payable without raising a warning

Explanation:
The commit adds a new test case to verify that the linter does not raise a warning when the fallback function is declared as payable. The test case checks the code snippet `function () public payable {}` and ensures that no warnings are raised by the linter."
4e03e6ac20dcf885b39792ebf4fd9e695e8f3eac,apache_incubator-mxnet,Disables test_bulking_operator_gpu due to flakiness (#<I>), Skipping test 'test_bulking_operator_gpu' temporarily due to issue at https://github.com/apache/incubator-mxnet/issues/16517
f2ec2e60d27eadfa1de2344a6568b6591193dc9a,jdan_rubycards,"Testing against to_s produces a unique way to get a card value, but is it the best way?"," Simplified deck draw method by aliasing it to 'shift', now the drawn card's string representation matches the actual card in testing."
852b5f1a8b4f705b386a4aab4f130bd245c960dd,caffeina-core_core,[Error] added JSON mode, Added JSON output mode for Error module
9991e7fdeb1920a82fbeb97c79883b35b89217b7,riverskies_laravel-mobile-detect,Add to use block iOS and Android Directive," Added iOS, Android, and iOSBladeDirective for Mobile Detect Service Provider to support device-specific Blade directives."
536dc60cf9371b6987a7d9489d916eefe9c99916,jic-dtool_dtool-symlink,Add click dependency to setup.py, Add Click dependency for command line interface
0861d958d866d6dac298a89fb4dd88600dad5176,vega_vega-dataflow,"Fix cell access in Aggregate transform's rem (#<I>)

Fix Aggregate selection of removed tuples upon modification."," Simplify value management in Aggregate transform, now dropping empty cells if 'drop' is true."
c100a6bed3a8e4b6da4636b0b27f7296d64cee4c,materialsproject_pymatgen,Correcting seriously crap coding in corrections_calculator.," Updated CorrectionCalculator to check for specified oxidation states (oxide, peroxide, superoxide, S) in species identification"
1425c15ee897823ab095f55f3f209517c61e94aa,CachetHQ_Cachet,Don't rely on jQuery to be ready, Added onload event to show welcome modal in dashboard view
57c4e88df14c1c432062e74948dc1d46f25802f4,googlearchive_vrview,gaze-to-click in VR working, Added timeout for VR mode click event in HotspotRenderer
deb74e21555d85b458e59a91fc9211069fffb403,webgme_webgme-engine,"#<I> test correction to keep up with the changes


Former-commit-id: <I>f7fca<I>acadd3cf<I>fcd3b<I>e6b0", #129 enable additional feature on client-side tests
58aec884ef31b9f210988f6ead3f303e90322b1b,saltstack_salt,"Note concern about cleartext password in docs for shadow.gen_password

Closes #<I>"," Added security note for gen_password function in shadow module, as it may expose plaintext password during remote execution."
24adda1e750d4c6c04ef7fba0e200db56b8f5ebd,Yoctol_bottender,pass skipProfile from bot to connector, Updated MessengerBot class to allow skipping profile configuration for specific use cases
c7b78823e1ded1b119b19d510b0c12e0050ded4d,kubernetes-retired_heapster,Changed default metric resolution to <I>s, Updated metric_resolution flag to retain metrics every minute for improved data accuracy
49bdf8277887ee440ffb57ad92582e1ab1d229ba,PyCQA_astroid,"Use safe_infer for inference of elements in list multiplication operation

Now inference yields YES instead of list item value when multiple
values are inferred for one list item.

--HG--
branch : fix-list-multiplication", Simplified list multiplication operation inference by using safe_infer function and handling None cases. Prevents potential errors when multiple values are inferred from a single node.
102161c05f1403dc1a1892502a6524c559dab4fa,geopy_geopy,adapters doc: add reference from BaseAsyncAdapter to `Async Mode` section," Added asynchronous support to BaseAdapter class, enabling use in async mode"
